model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
Heston,ente,0.8,a,0.5,-0.026999502164661515,-0.017739429313775035,-0.00926007285088648
Heston,ente,0.8,a,0.6071428571428571,-0.027871022280851476,-0.017739429313775035,-0.010131592967076442
Heston,ente,0.8,a,0.7142857142857143,-0.02724655020117528,-0.017739429313775035,-0.009507120887400244
Heston,ente,0.8,a,0.8214285714285714,-0.025124047018160844,-0.017739429313775035,-0.00738461770438581
Heston,ente,0.8,a,0.9285714285714286,-0.021474281109566062,-0.017739429313775035,-0.0037348517957910277
Heston,ente,0.8,a,1.0357142857142856,-0.015677981714623423,-0.017739429313775035,0.0020614475991516112
Heston,ente,0.8,a,1.1428571428571428,-0.008160403214697576,-0.017739429313775035,0.009579026099077459
Heston,ente,0.8,a,1.25,0.0008849928018683784,-0.017739429313775035,0.018624422115643413
Heston,ente,0.8,a,1.3571428571428572,0.011629955181619023,-0.017739429313775035,0.029369384495394057
Heston,ente,0.8,a,1.4642857142857142,0.024443635246805373,-0.017739429313775035,0.04218306456058041
Heston,ente,0.8,a,1.5714285714285714,0.03951776357513337,-0.017739429313775035,0.057257192888908404
Heston,ente,0.8,a,1.6785714285714286,0.05727332218708914,-0.017739429313775035,0.07501275150086417
Heston,ente,0.8,a,1.7857142857142856,0.0781478538410445,-0.017739429313775035,0.09588728315481954
Heston,ente,0.8,a,1.8928571428571428,0.1026772044644173,-0.017739429313775035,0.12041663377819234
Heston,ente,0.8,a,2.0,0.1316671592252423,-0.017739429313775035,0.14940658853901734
