model,risk_type,t_idx,kappa,theta,MR,MR0,DeltaMR
Heston,entw,0.8,1.0,0.1,0.017692103888252486,0.04770821613999643,-0.030016112251743943
Heston,entw,0.8,1.0,0.125,0.026276485095944713,0.04770821613999643,-0.021431731044051716
Heston,entw,0.8,1.0,0.15,38.59700285072125,0.04770821613999643,38.54929463458126
Heston,entw,0.8,1.0,0.175,32.49509531397842,0.04770821613999643,32.44738709783842
Heston,entw,0.8,1.0,0.2,0.03452727498347086,0.04770821613999643,-0.013180941156525572
Heston,entw,0.8,1.0,0.22499999999999998,529.4534054188703,0.04770821613999643,529.4056972027303
Heston,entw,0.8,1.0,0.25,9.116941288007213,0.04770821613999643,9.069233071867217
Heston,entw,0.8,1.0,0.275,4.0701415852879546,0.04770821613999643,4.022433369147958
Heston,entw,0.8,1.0,0.3,5.241634397180109,0.04770821613999643,5.193926181040112
Heston,entw,0.8,1.375,0.1,1.0566230685059272,0.04770821613999643,1.0089148523659308
Heston,entw,0.8,1.375,0.125,47.95061267910836,0.04770821613999643,47.902904462968365
Heston,entw,0.8,1.375,0.15,0.05646517857298394,0.04770821613999643,0.008756962432987514
Heston,entw,0.8,1.375,0.175,51.58719626462155,0.04770821613999643,51.53948804848155
Heston,entw,0.8,1.375,0.2,inf,0.04770821613999643,inf
Heston,entw,0.8,1.375,0.22499999999999998,16.12333529279388,0.04770821613999643,16.075627076653884
Heston,entw,0.8,1.375,0.25,21.736763783864674,0.04770821613999643,21.68905556772468
Heston,entw,0.8,1.375,0.275,0.09199460238782198,0.04770821613999643,0.04428638624782555
Heston,entw,0.8,1.375,0.3,0.04256574803800173,0.04770821613999643,-0.005142468101994702
Heston,entw,0.8,1.75,0.1,12.099341899177297,0.04770821613999643,12.0516336830373
Heston,entw,0.8,1.75,0.125,75.49275214419244,0.04770821613999643,75.44504392805244
Heston,entw,0.8,1.75,0.15,46.77057367754121,0.04770821613999643,46.72286546140121
Heston,entw,0.8,1.75,0.175,0.11472291740919016,0.04770821613999643,0.06701470126919373
Heston,entw,0.8,1.75,0.2,128.1948988892994,0.04770821613999643,128.1471906731594
Heston,entw,0.8,1.75,0.22499999999999998,inf,0.04770821613999643,inf
Heston,entw,0.8,1.75,0.25,0.6216597431771425,0.04770821613999643,0.573951527037146
Heston,entw,0.8,1.75,0.275,4.062590257531406,0.04770821613999643,4.0148820413914095
Heston,entw,0.8,1.75,0.3,inf,0.04770821613999643,inf
Heston,entw,0.8,2.125,0.1,inf,0.04770821613999643,inf
