model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
GBM,esl,0.2,beta,0.9,0.19797659848417895,0.25718196923796754,-0.059205370753788594
GBM,esl,0.2,beta,0.95,0.25718196923796754,0.25718196923796754,0.0
GBM,esl,0.2,beta,0.975,0.3128599611188102,0.25718196923796754,0.05567799188084266
GBM,esl,0.2,beta,0.99,0.37326202993329827,0.25718196923796754,0.11608006069533072
