model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
Jump,ele,0.2,a,0.5,-0.06459522000311102,-0.10366911673044588,0.039073896727334856
Jump,ele,0.2,a,0.6071428571428571,-0.0753127998166705,-0.10366911673044588,0.02835631691377538
Jump,ele,0.2,a,0.7142857142857143,-0.0848246938326036,-0.10366911673044588,0.018844422897842272
Jump,ele,0.2,a,0.8214285714285714,-0.09305694445258361,-0.10366911673044588,0.010612172277862264
Jump,ele,0.2,a,0.9285714285714286,-0.09991601494761726,-0.10366911673044588,0.003753101782828616
Jump,ele,0.2,a,1.0357142857142856,-0.10528476875131987,-0.10366911673044588,-0.0016156520208739922
Jump,ele,0.2,a,1.1428571428571428,-0.10901762557532313,-0.10366911673044588,-0.005348508844877253
Jump,ele,0.2,a,1.25,-0.11093473228047768,-0.10366911673044588,-0.007265615550031801
Jump,ele,0.2,a,1.3571428571428572,-0.11081492535437032,-0.10366911673044588,-0.007145808623924443
Jump,ele,0.2,a,1.4642857142857142,-0.10838715944814648,-0.10366911673044588,-0.004718042717700599
Jump,ele,0.2,a,1.5714285714285714,-0.1033199241903735,-0.10366911673044588,0.0003491925400723739
Jump,ele,0.2,a,1.6785714285714286,-0.09520797867606712,-0.10366911673044588,0.008461138054378758
Jump,ele,0.2,a,1.7857142857142856,-0.08355553341284361,-0.10366911673044588,0.020113583317602268
Jump,ele,0.2,a,1.8928571428571428,-0.0677548504599288,-0.10366911673044588,0.03591426627051708
Jump,ele,0.2,a,2.0,-0.047059142410399324,-0.10366911673044588,0.05660997432004655
