model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
Heston,entl,0.2,gamma,0.1,-0.3363368465457036,-0.1247560511251236,-0.21158079542058
Heston,entl,0.2,gamma,0.2357142857142857,-0.2903332452654182,-0.1247560511251236,-0.1655771941402946
Heston,entl,0.2,gamma,0.37142857142857144,-0.25364060703403635,-0.1247560511251236,-0.12888455590891273
Heston,entl,0.2,gamma,0.5071428571428571,-0.22140166856531973,-0.1247560511251236,-0.09664561744019613
Heston,entl,0.2,gamma,0.6428571428571428,-0.192029319208808,-0.1247560511251236,-0.0672732680836844
Heston,entl,0.2,gamma,0.7785714285714285,-0.1648989790442978,-0.1247560511251236,-0.04014292791917419
Heston,entl,0.2,gamma,0.9142857142857143,-0.1397287190769912,-0.1247560511251236,-0.014972667951867594
Heston,entl,0.2,gamma,1.05,-0.11633157871733667,-0.1247560511251236,0.008424472407786932
Heston,entl,0.2,gamma,1.1857142857142857,-0.09454032550439673,-0.1247560511251236,0.03021572562072687
Heston,entl,0.2,gamma,1.3214285714285714,-0.07419249833283714,-0.1247560511251236,0.050563552792286456
Heston,entl,0.2,gamma,1.457142857142857,-0.0551260540777736,-0.1247560511251236,0.06962999704735
Heston,entl,0.2,gamma,1.5928571428571427,-0.03718357654649571,-0.1247560511251236,0.08757247457862788
Heston,entl,0.2,gamma,1.7285714285714286,-0.02022085580566039,-0.1247560511251236,0.1045351953194632
Heston,entl,0.2,gamma,1.8642857142857143,-0.004112549748195307,-0.1247560511251236,0.1206435013769283
Heston,entl,0.2,gamma,2.0,0.011246807203926427,-0.1247560511251236,0.13600285832905
