model,risk_type,t_idx,meanJ,lam,MR,MR0,DeltaMR
Jump,entw,0.2,0.0,0.625,14.819601043907754,0.43451681552927357,14.385084228378481
Jump,entw,0.2,0.0,0.75,50.29059160875527,0.43451681552927357,49.856074793226
Jump,entw,0.2,0.0,0.875,0.1761266845508933,0.43451681552927357,-0.25839013097838026
Jump,entw,0.2,0.0,1.0,1.892407745845003,0.43451681552927357,1.4578909303157295
Jump,entw,0.2,0.07500000000000001,0.0,0.00543805704476763,0.43451681552927357,-0.42907875848450594
Jump,entw,0.2,0.07500000000000001,0.125,0.04721237412871204,0.43451681552927357,-0.3873044414005615
Jump,entw,0.2,0.07500000000000001,0.25,87.24547398757693,0.43451681552927357,86.81095717204765
Jump,entw,0.2,0.07500000000000001,0.375,0.10775366601067637,0.43451681552927357,-0.3267631495185972
Jump,entw,0.2,0.07500000000000001,0.5,0.03420916684340858,0.43451681552927357,-0.400307648685865
Jump,entw,0.2,0.07500000000000001,0.625,inf,0.43451681552927357,inf
Jump,entw,0.2,0.07500000000000001,0.75,0.018530744865002058,0.43451681552927357,-0.4159860706642715
Jump,entw,0.2,0.07500000000000001,0.875,0.26903739106974967,0.43451681552927357,-0.1654794244595239
Jump,entw,0.2,0.07500000000000001,1.0,0.12048064812640136,0.43451681552927357,-0.3140361674028722
Jump,entw,0.2,0.14999999999999997,0.0,0.005925975757557822,0.43451681552927357,-0.42859083977171575
Jump,entw,0.2,0.14999999999999997,0.125,12.184997748142406,0.43451681552927357,11.750480932613133
Jump,entw,0.2,0.14999999999999997,0.25,17.1600301130655,0.43451681552927357,16.725513297536224
Jump,entw,0.2,0.14999999999999997,0.375,150.2313095952817,0.43451681552927357,149.79679277975242
Jump,entw,0.2,0.14999999999999997,0.5,0.013431599917098191,0.43451681552927357,-0.4210852156121754
Jump,entw,0.2,0.14999999999999997,0.625,0.006424605376954329,0.43451681552927357,-0.42809221015231924
Jump,entw,0.2,0.14999999999999997,0.75,0.0008318794251016559,0.43451681552927357,-0.4336849361041719
Jump,entw,0.2,0.14999999999999997,0.875,0.003524524840380794,0.43451681552927357,-0.4309922906888928
Jump,entw,0.2,0.14999999999999997,1.0,0.11662753998794928,0.43451681552927357,-0.3178892755413243
Jump,entw,0.2,0.22500000000000003,0.0,0.0026340994445754884,0.43451681552927357,-0.4318827160846981
Jump,entw,0.2,0.22500000000000003,0.125,1.284539002265563,0.43451681552927357,0.8500221867362894
Jump,entw,0.2,0.22500000000000003,0.25,628.472573933772,0.43451681552927357,628.0380571182427
Jump,entw,0.2,0.22500000000000003,0.375,209.96429285179312,0.43451681552927357,209.52977603626385
Jump,entw,0.2,0.22500000000000003,0.5,0.0031712441141469316,0.43451681552927357,-0.43134557141512664
Jump,entw,0.2,0.22500000000000003,0.625,0.003358439675483549,0.43451681552927357,-0.43115837585379
Jump,entw,0.2,0.22500000000000003,0.75,0.00027484396875609995,0.43451681552927357,-0.43424197156051747
Jump,entw,0.2,0.22500000000000003,0.875,0.003203381880848344,0.43451681552927357,-0.4313134336484252
Jump,entw,0.2,0.22500000000000003,1.0,0.0008306134213564853,0.43451681552927357,-0.4336862021079171
Jump,entw,0.2,0.3,0.0,0.0025626409279395634,0.43451681552927357,-0.431954174601334
Jump,entw,0.2,0.3,0.125,0.02194377852466478,0.43451681552927357,-0.4125730370046088
Jump,entw,0.2,0.3,0.25,25.595102881878347,0.43451681552927357,25.160586066349072
Jump,entw,0.2,0.3,0.375,61.780372069660714,0.43451681552927357,61.34585525413144
Jump,entw,0.2,0.3,0.5,0.053993779386999785,0.43451681552927357,-0.3805230361422738
Jump,entw,0.2,0.3,0.625,0.00012368106322058203,0.43451681552927357,-0.434393134466053
Jump,entw,0.2,0.3,0.75,0.0005874557415428416,0.43451681552927357,-0.43392935978773073
Jump,entw,0.2,0.3,0.875,0.0,0.43451681552927357,-0.43451681552927357
Jump,entw,0.2,0.3,1.0,0.0018874667299944026,0.43451681552927357,-0.43262934879927917
