model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
GBM,elw,0.8,k,1.1,0.027322250620285038,0.005288343468447865,0.022033907151837173
GBM,elw,0.8,k,1.2357142857142858,0.020991658897825616,0.005288343468447865,0.01570331542937775
GBM,elw,0.8,k,1.3714285714285714,0.01623892154130724,0.005288343468447865,0.010950578072859374
GBM,elw,0.8,k,1.5071428571428571,0.012636980222553884,0.005288343468447865,0.007348636754106019
GBM,elw,0.8,k,1.6428571428571428,0.009885195311586603,0.005288343468447865,0.004596851843138738
GBM,elw,0.8,k,1.7785714285714285,0.007768287318367317,0.005288343468447865,0.0024799438499194526
GBM,elw,0.8,k,1.9142857142857144,0.006129882425944588,0.005288343468447865,0.0008415389574967236
GBM,elw,0.8,k,2.05,0.0048550104003506345,0.005288343468447865,-0.00043333306809723027
GBM,elw,0.8,k,2.185714285714286,0.0038582583203288223,0.005288343468447865,-0.0014300851481190424
GBM,elw,0.8,k,2.321428571428571,0.003075596512930767,0.005288343468447865,-0.0022127469555170975
GBM,elw,0.8,k,2.4571428571428573,0.002458644088058737,0.005288343468447865,-0.002829699380389128
GBM,elw,0.8,k,2.5928571428571425,0.0019705878234861363,0.005288343468447865,-0.0033177556449617285
GBM,elw,0.8,k,2.7285714285714286,0.0015832411697647153,0.005288343468447865,-0.0037051022986831494
GBM,elw,0.8,k,2.8642857142857143,0.0012749014916983992,0.005288343468447865,-0.004013441976749466
GBM,elw,0.8,k,3.0,0.0010287736936989145,0.005288343468447865,-0.00425956977474895
