model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
GBM,elw,0.2,k,1.1,0.020796217685012275,0.0022110007999411874,0.018585216885071087
GBM,elw,0.2,k,1.2357142857142858,0.01641862544256778,0.0022110007999411874,0.014207624642626593
GBM,elw,0.2,k,1.3714285714285714,0.006972213922953774,0.0022110007999411874,0.0047612131230125865
GBM,elw,0.2,k,1.5071428571428571,0.005386671255428688,0.0022110007999411874,0.0031756704554875004
GBM,elw,0.2,k,1.6428571428571428,0.004187171458235106,0.0022110007999411874,0.0019761706582939187
GBM,elw,0.2,k,1.7785714285714285,0.003272392710348182,0.0022110007999411874,0.0010613919104069947
GBM,elw,0.2,k,1.9142857142857144,0.002569812576644903,0.0022110007999411874,0.0003588117767037158
GBM,elw,0.2,k,2.05,0.002026829761606175,0.0022110007999411874,-0.00018417103833501258
GBM,elw,0.2,k,2.185714285714286,0.0016048479005734695,0.0022110007999411874,-0.0006061528993677179
GBM,elw,0.2,k,2.321428571428571,0.0012752584340669504,0.0022110007999411874,-0.000935742365874237
GBM,elw,0.2,k,2.4571428571428573,0.0010166655002687985,0.0022110007999411874,-0.0011943352996723888
GBM,elw,0.2,k,2.5928571428571425,0.0008129398120151343,0.0022110007999411874,-0.001398060987926053
GBM,elw,0.2,k,2.7285714285714286,0.0006518355402285181,0.0022110007999411874,-0.0015591652597126693
GBM,elw,0.2,k,2.8642857142857143,0.0005239955840317112,0.0022110007999411874,-0.0016870052159094762
GBM,elw,0.2,k,3.0,0.00042222857414642156,0.0022110007999411874,-0.0017887722257947658
