model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
Heston,elw,0.8,k,1.1,0.061111131267791,0.018757050321663415,0.04235408094612758
Heston,elw,0.8,k,1.2357142857142858,0.050163873888779964,0.018757050321663415,0.03140682356711655
Heston,elw,0.8,k,1.3714285714285714,0.04190415380486301,0.018757050321663415,0.023147103483199594
Heston,elw,0.8,k,1.5071428571428571,0.03506192733655911,0.018757050321663415,0.01630487701489569
Heston,elw,0.8,k,1.6428571428571428,0.029559367038789253,0.018757050321663415,0.010802316717125837
Heston,elw,0.8,k,1.7785714285714285,0.02509173108800944,0.018757050321663415,0.006334680766346024
Heston,elw,0.8,k,1.9142857142857144,0.02143313062229457,0.018757050321663415,0.002676080300631156
Heston,elw,0.8,k,2.05,0.017674916831224463,0.018757050321663415,-0.0010821334904389524
Heston,elw,0.8,k,2.185714285714286,0.01508071909217401,0.018757050321663415,-0.0036763312294894046
Heston,elw,0.8,k,2.321428571428571,0.012942527400790826,0.018757050321663415,-0.005814522920872589
Heston,elw,0.8,k,2.4571428571428573,0.011156438667917046,0.018757050321663415,-0.00760061165374637
Heston,elw,0.8,k,2.5928571428571425,0.009656183279546093,0.018757050321663415,-0.009100867042117322
Heston,elw,0.8,k,2.7285714285714286,0.008387941571095014,0.018757050321663415,-0.010369108750568401
Heston,elw,0.8,k,2.8642857142857143,0.0073096763725419844,0.018757050321663415,-0.011447373949121431
Heston,elw,0.8,k,3.0,0.006390818654027797,0.018757050321663415,-0.012366231667635619
