model,risk_type,t_idx,kappa,theta,MR,MR0,DeltaMR
Heston,entl,0.2,1.0,0.1,0.15826576937429893,0.006327515523304464,0.15193825385099446
Heston,entl,0.2,1.0,0.125,-0.1602501245604235,0.006327515523304464,-0.16657764008372797
Heston,entl,0.2,1.0,0.15,-0.1472612490776945,0.006327515523304464,-0.15358876460099896
Heston,entl,0.2,1.0,0.175,-0.036343120823290324,0.006327515523304464,-0.042670636346594785
Heston,entl,0.2,1.0,0.2,0.14578934777608607,0.006327515523304464,0.1394618322527816
Heston,entl,0.2,1.0,0.22499999999999998,0.18541505260738309,0.006327515523304464,0.17908753708407862
Heston,entl,0.2,1.0,0.25,-0.023942641555010923,0.006327515523304464,-0.030270157078315388
Heston,entl,0.2,1.0,0.275,-0.044901297226503406,0.006327515523304464,-0.05122881274980787
Heston,entl,0.2,1.0,0.3,0.1503189070129618,0.006327515523304464,0.14399139148965734
Heston,entl,0.2,1.375,0.1,-0.20898699593760875,0.006327515523304464,-0.2153145114609132
Heston,entl,0.2,1.375,0.125,-0.12490958685745786,0.006327515523304464,-0.13123710238076233
Heston,entl,0.2,1.375,0.15,0.025098228421873793,0.006327515523304464,0.01877071289856933
Heston,entl,0.2,1.375,0.175,-0.03486183605743288,0.006327515523304464,-0.04118935158073734
Heston,entl,0.2,1.375,0.2,-0.1841829383379111,0.006327515523304464,-0.19051045386121557
Heston,entl,0.2,1.375,0.22499999999999998,0.11616513295251982,0.006327515523304464,0.10983761742921536
Heston,entl,0.2,1.375,0.25,0.0282492352014851,0.006327515523304464,0.021921719678180636
Heston,entl,0.2,1.375,0.275,0.02004594708654029,0.006327515523304464,0.013718431563235826
Heston,entl,0.2,1.375,0.3,-0.0938968612712631,0.006327515523304464,-0.10022437679456755
Heston,entl,0.2,1.75,0.1,-0.28950431116467984,0.006327515523304464,-0.2958318266879843
Heston,entl,0.2,1.75,0.125,0.9062912766322827,0.006327515523304464,0.8999637611089782
Heston,entl,0.2,1.75,0.15,-0.05249034841812475,0.006327515523304464,-0.05881786394142921
Heston,entl,0.2,1.75,0.175,-0.016823667980748934,0.006327515523304464,-0.0231511835040534
Heston,entl,0.2,1.75,0.2,-0.03577021590425408,0.006327515523304464,-0.042097731427558543
Heston,entl,0.2,1.75,0.22499999999999998,-0.03212236802294729,0.006327515523304464,-0.03844988354625175
Heston,entl,0.2,1.75,0.25,0.007549931352366466,0.006327515523304464,0.0012224158290620023
Heston,entl,0.2,1.75,0.275,0.006345309179833215,0.006327515523304464,1.7793656528750958e-05
Heston,entl,0.2,1.75,0.3,0.07512253217949101,0.006327515523304464,0.06879501665618655
Heston,entl,0.2,2.125,0.1,-0.1567320215414214,0.006327515523304464,-0.16305953706472587
Heston,entl,0.2,2.125,0.125,-0.04987138981604173,0.006327515523304464,-0.05619890533934619
Heston,entl,0.2,2.125,0.15,-0.17672616623609724,0.006327515523304464,-0.1830536817594017
Heston,entl,0.2,2.125,0.175,0.4912966345551451,0.006327515523304464,0.48496911903184065
Heston,entl,0.2,2.125,0.2,0.05753765352080953,0.006327515523304464,0.05121013799750507
Heston,entl,0.2,2.125,0.22499999999999998,0.03755632605890914,0.006327515523304464,0.031228810535604678
Heston,entl,0.2,2.125,0.25,-0.08632343741907832,0.006327515523304464,-0.09265095294238278
Heston,entl,0.2,2.125,0.275,0.13609801028775326,0.006327515523304464,0.1297704947644488
Heston,entl,0.2,2.125,0.3,-0.0023985506555176212,0.006327515523304464,-0.008726066178822085
Heston,entl,0.2,2.5,0.1,-0.08167074154554509,0.006327515523304464,-0.08799825706884955
Heston,entl,0.2,2.5,0.125,-0.1688365840190976,0.006327515523304464,-0.17516409954240206
Heston,entl,0.2,2.5,0.15,-0.24881985596681086,0.006327515523304464,-0.25514737149011535
Heston,entl,0.2,2.5,0.175,-0.07112392276200762,0.006327515523304464,-0.07745143828531208
Heston,entl,0.2,2.5,0.2,-0.004144212605443209,0.006327515523304464,-0.010471728128747672
Heston,entl,0.2,2.5,0.22499999999999998,1.2195806060801024,0.006327515523304464,1.213253090556798
Heston,entl,0.2,2.5,0.25,-0.2007504526846447,0.006327515523304464,-0.20707796820794916
Heston,entl,0.2,2.5,0.275,0.20080285570369488,0.006327515523304464,0.19447534018039042
Heston,entl,0.2,2.5,0.3,0.4068154094770007,0.006327515523304464,0.4004878939536962
Heston,entl,0.2,2.875,0.1,-0.11394001052522239,0.006327515523304464,-0.12026752604852685
Heston,entl,0.2,2.875,0.125,0.018034080604223023,0.006327515523304464,0.011706565080918559
Heston,entl,0.2,2.875,0.15,0.005312280435763508,0.006327515523304464,-0.001015235087540956
Heston,entl,0.2,2.875,0.175,0.07758071981088796,0.006327515523304464,0.0712532042875835
Heston,entl,0.2,2.875,0.2,0.2449984519601429,0.006327515523304464,0.23867093643683843
Heston,entl,0.2,2.875,0.22499999999999998,0.031943273843231874,0.006327515523304464,0.02561575831992741
Heston,entl,0.2,2.875,0.25,1.0403980211522212,0.006327515523304464,1.0340705056289168
Heston,entl,0.2,2.875,0.275,0.7459916764009671,0.006327515523304464,0.7396641608776626
Heston,entl,0.2,2.875,0.3,1.0901428266236153,0.006327515523304464,1.0838153111003108
Heston,entl,0.2,3.25,0.1,-0.09581846339891466,0.006327515523304464,-0.10214597892221912
Heston,entl,0.2,3.25,0.125,-0.1332371372872156,0.006327515523304464,-0.13956465281052005
Heston,entl,0.2,3.25,0.15,-0.023794054766581033,0.006327515523304464,-0.030121570289885498
Heston,entl,0.2,3.25,0.175,0.06701886318173086,0.006327515523304464,0.0606913476584264
Heston,entl,0.2,3.25,0.2,-0.1614256808853828,0.006327515523304464,-0.16775319640868727
Heston,entl,0.2,3.25,0.22499999999999998,0.04211607075507029,0.006327515523304464,0.03578855523176583
Heston,entl,0.2,3.25,0.25,-0.06286253412568572,0.006327515523304464,-0.06919004964899018
Heston,entl,0.2,3.25,0.275,0.6264028817536259,0.006327515523304464,0.6200753662303214
Heston,entl,0.2,3.25,0.3,0.036160311954236045,0.006327515523304464,0.02983279643093158
Heston,entl,0.2,3.625,0.1,-0.05779342688047898,0.006327515523304464,-0.06412094240378345
Heston,entl,0.2,3.625,0.125,-0.021241844086865715,0.006327515523304464,-0.02756935961017018
Heston,entl,0.2,3.625,0.15,0.04775417293088928,0.006327515523304464,0.04142665740758482
Heston,entl,0.2,3.625,0.175,7.209395324308875,0.006327515523304464,7.20306780878557
Heston,entl,0.2,3.625,0.2,0.12955120109274315,0.006327515523304464,0.12322368556943869
Heston,entl,0.2,3.625,0.22499999999999998,0.5575336195976781,0.006327515523304464,0.5512061040743736
Heston,entl,0.2,3.625,0.25,0.3646302274413409,0.006327515523304464,0.3583027119180364
Heston,entl,0.2,3.625,0.275,-0.040712072101476586,0.006327515523304464,-0.04703958762478105
Heston,entl,0.2,3.625,0.3,0.3343473996852739,0.006327515523304464,0.3280198841619694
Heston,entl,0.2,4.0,0.1,-0.09976732833764047,0.006327515523304464,-0.10609484386094493
Heston,entl,0.2,4.0,0.125,2.8438502269768664,0.006327515523304464,2.8375227114535617
Heston,entl,0.2,4.0,0.15,0.17157003245666075,0.006327515523304464,0.1652425169333563
Heston,entl,0.2,4.0,0.175,-0.08789345409982278,0.006327515523304464,-0.09422096962312725
Heston,entl,0.2,4.0,0.2,0.16953346906104283,0.006327515523304464,0.16320595353773837
Heston,entl,0.2,4.0,0.22499999999999998,0.6465572624938991,0.006327515523304464,0.6402297469705946
Heston,entl,0.2,4.0,0.25,0.016872699996710823,0.006327515523304464,0.010545184473406358
Heston,entl,0.2,4.0,0.275,0.6732904192001211,0.006327515523304464,0.6669629036768167
Heston,entl,0.2,4.0,0.3,0.38128936698334676,0.006327515523304464,0.3749618514600423
