model,risk_type,t_idx,meanJ,lam,MR,MR0,DeltaMR
Jump,ente,0.2,-0.3,0.0,-0.1685969863892005,0.0321614211601049,-0.2007584075493054
Jump,ente,0.2,-0.3,0.125,1.396959390942413,0.0321614211601049,1.364797969782308
Jump,ente,0.2,-0.3,0.25,1.9338897349663648,0.0321614211601049,1.90172831380626
Jump,ente,0.2,-0.3,0.375,5.714942774054096,0.0321614211601049,5.682781352893992
Jump,ente,0.2,-0.3,0.5,0.7483297119115222,0.0321614211601049,0.7161682907514173
Jump,ente,0.2,-0.3,0.625,0.7692139903493438,0.0321614211601049,0.7370525691892389
Jump,ente,0.2,-0.3,0.75,0.8082145683442166,0.0321614211601049,0.7760531471841117
Jump,ente,0.2,-0.3,0.875,0.5854287714270261,0.0321614211601049,0.5532673502669212
Jump,ente,0.2,-0.3,1.0,0.7271077456877848,0.0321614211601049,0.6949463245276799
Jump,ente,0.2,-0.22499999999999998,0.0,-0.2413043759292467,0.0321614211601049,-0.2734657970893516
Jump,ente,0.2,-0.22499999999999998,0.125,2.2280712471163477,0.0321614211601049,2.195909825956243
Jump,ente,0.2,-0.22499999999999998,0.25,0.7774091537859085,0.0321614211601049,0.7452477326258036
Jump,ente,0.2,-0.22499999999999998,0.375,2.255219173516664,0.0321614211601049,2.223057752356559
Jump,ente,0.2,-0.22499999999999998,0.5,1.5498101492592289,0.0321614211601049,1.517648728099124
Jump,ente,0.2,-0.22499999999999998,0.625,0.4826550559352396,0.0321614211601049,0.4504936347751347
Jump,ente,0.2,-0.22499999999999998,0.75,0.8646037737674777,0.0321614211601049,0.8324423526073728
Jump,ente,0.2,-0.22499999999999998,0.875,14.411427172324537,0.0321614211601049,14.379265751164432
Jump,ente,0.2,-0.22499999999999998,1.0,0.6036889781339347,0.0321614211601049,0.5715275569738298
Jump,ente,0.2,-0.15,0.0,-0.12891561203209922,0.0321614211601049,-0.16107703319220412
Jump,ente,0.2,-0.15,0.125,0.13086082813711464,0.0321614211601049,0.09869940697700974
Jump,ente,0.2,-0.15,0.25,1.3956530455743494,0.0321614211601049,1.3634916244142445
Jump,ente,0.2,-0.15,0.375,33.14429328346461,0.0321614211601049,33.11213186230451
Jump,ente,0.2,-0.15,0.5,0.5041284716076988,0.0321614211601049,0.4719670504475939
Jump,ente,0.2,-0.15,0.625,inf,0.0321614211601049,inf
Jump,ente,0.2,-0.15,0.75,248.1328896112478,0.0321614211601049,248.1007281900877
Jump,ente,0.2,-0.15,0.875,8.63238612279663,0.0321614211601049,8.600224701636526
Jump,ente,0.2,-0.15,1.0,0.5575487077604324,0.0321614211601049,0.5253872866003275
Jump,ente,0.2,-0.07500000000000001,0.0,-0.23131737439127298,0.0321614211601049,-0.2634787955513779
Jump,ente,0.2,-0.07500000000000001,0.125,0.05646846868333988,0.0321614211601049,0.02430704752323498
Jump,ente,0.2,-0.07500000000000001,0.25,-0.052417004622583696,0.0321614211601049,-0.0845784257826886
Jump,ente,0.2,-0.07500000000000001,0.375,0.09030005055604295,0.0321614211601049,0.05813862939593806
Jump,ente,0.2,-0.07500000000000001,0.5,0.20582721688830352,0.0321614211601049,0.17366579572819862
Jump,ente,0.2,-0.07500000000000001,0.625,0.5984274577793471,0.0321614211601049,0.5662660366192422
Jump,ente,0.2,-0.07500000000000001,0.75,0.24534262932888495,0.0321614211601049,0.21318120816878006
Jump,ente,0.2,-0.07500000000000001,0.875,1.8988526666368668,0.0321614211601049,1.866691245476762
Jump,ente,0.2,-0.07500000000000001,1.0,0.3615953339065572,0.0321614211601049,0.3294339127464523
Jump,ente,0.2,0.0,0.0,-0.16412835526984138,0.0321614211601049,-0.19628977642994627
Jump,ente,0.2,0.0,0.125,-0.1592595236436103,0.0321614211601049,-0.1914209448037152
Jump,ente,0.2,0.0,0.25,-0.19012852967747917,0.0321614211601049,-0.22228995083758407
Jump,ente,0.2,0.0,0.375,-0.038644638524740094,0.0321614211601049,-0.07080605968484499
Jump,ente,0.2,0.0,0.5,-0.10456200997119847,0.0321614211601049,-0.13672343113130336
Jump,ente,0.2,0.0,0.625,0.022531330602544086,0.0321614211601049,-0.009630090557560811
Jump,ente,0.2,0.0,0.75,-0.005522003562884681,0.0321614211601049,-0.03768342472298958
Jump,ente,0.2,0.0,0.875,1.0131259813984324,0.0321614211601049,0.9809645602383275
Jump,ente,0.2,0.0,1.0,0.20028622356874326,0.0321614211601049,0.16812480240863836
Jump,ente,0.2,0.07500000000000001,0.0,-0.18942295502448947,0.0321614211601049,-0.22158437618459437
Jump,ente,0.2,0.07500000000000001,0.125,-0.19583596601348863,0.0321614211601049,-0.22799738717359352
Jump,ente,0.2,0.07500000000000001,0.25,-0.1738325488816469,0.0321614211601049,-0.2059939700417518
Jump,ente,0.2,0.07500000000000001,0.375,3.9876081883112264,0.0321614211601049,3.9554467671511215
Jump,ente,0.2,0.07500000000000001,0.5,-0.3488529719513419,0.0321614211601049,-0.3810143931114468
Jump,ente,0.2,0.07500000000000001,0.625,-0.2623920870563108,0.0321614211601049,-0.2945535082164157
Jump,ente,0.2,0.07500000000000001,0.75,-0.3708150825469628,0.0321614211601049,-0.4029765037070677
Jump,ente,0.2,0.07500000000000001,0.875,-0.13783921208231875,0.0321614211601049,-0.17000063324242365
Jump,ente,0.2,0.07500000000000001,1.0,-0.4804537972033548,0.0321614211601049,-0.5126152183634597
Jump,ente,0.2,0.14999999999999997,0.0,-0.13590757497157235,0.0321614211601049,-0.16806899613167725
Jump,ente,0.2,0.14999999999999997,0.125,-0.12756664777370952,0.0321614211601049,-0.15972806893381442
Jump,ente,0.2,0.14999999999999997,0.25,-0.3532782186348975,0.0321614211601049,-0.3854396397950024
Jump,ente,0.2,0.14999999999999997,0.375,-0.376804692547164,0.0321614211601049,-0.4089661137072689
Jump,ente,0.2,0.14999999999999997,0.5,-0.5321291689268062,0.0321614211601049,-0.5642905900869111
Jump,ente,0.2,0.14999999999999997,0.625,-0.6137131155456323,0.0321614211601049,-0.6458745367057372
Jump,ente,0.2,0.14999999999999997,0.75,-0.26078212473278817,0.0321614211601049,-0.29294354589289306
Jump,ente,0.2,0.14999999999999997,0.875,-0.701759496623849,0.0321614211601049,-0.7339209177839539
Jump,ente,0.2,0.14999999999999997,1.0,-0.7377868175960883,0.0321614211601049,-0.7699482387561932
Jump,ente,0.2,0.22500000000000003,0.0,-0.22008514105615584,0.0321614211601049,-0.25224656221626074
Jump,ente,0.2,0.22500000000000003,0.125,-0.3297803068853532,0.0321614211601049,-0.3619417280454581
Jump,ente,0.2,0.22500000000000003,0.25,-0.41121221927610685,0.0321614211601049,-0.44337364043621175
Jump,ente,0.2,0.22500000000000003,0.375,-0.5828358312626059,0.0321614211601049,-0.6149972524227107
Jump,ente,0.2,0.22500000000000003,0.5,3.1331823492373645,0.0321614211601049,3.1010209280772596
Jump,ente,0.2,0.22500000000000003,0.625,-0.2748386322464843,0.0321614211601049,-0.3070000534065892
Jump,ente,0.2,0.22500000000000003,0.75,-0.7967969784834632,0.0321614211601049,-0.8289583996435681
Jump,ente,0.2,0.22500000000000003,0.875,-0.8740717407196025,0.0321614211601049,-0.9062331618797074
Jump,ente,0.2,0.22500000000000003,1.0,-0.8916014015585962,0.0321614211601049,-0.9237628227187011
Jump,ente,0.2,0.3,0.0,-0.21641142694651339,0.0321614211601049,-0.24857284810661828
Jump,ente,0.2,0.3,0.125,-0.23978435540979792,0.0321614211601049,-0.2719457765699028
Jump,ente,0.2,0.3,0.25,-0.4983336310868648,0.0321614211601049,-0.5304950522469697
Jump,ente,0.2,0.3,0.375,10.881882617749236,0.0321614211601049,10.849721196589131
Jump,ente,0.2,0.3,0.5,1.9949598840560219,0.0321614211601049,1.962798462895917
Jump,ente,0.2,0.3,0.625,4.947736358311284,0.0321614211601049,4.915574937151179
Jump,ente,0.2,0.3,0.75,-0.9343517046240942,0.0321614211601049,-0.9665131257841991
Jump,ente,0.2,0.3,0.875,-0.9476801120649431,0.0321614211601049,-0.979841533225048
Jump,ente,0.2,0.3,1.0,-0.9638491199173445,0.0321614211601049,-0.9960105410774494
