model,risk_type,t_idx,meanJ,lam,MR,MR0,DeltaMR
Jump,elw,0.2,-0.3,0.0,0.0024724610603195085,0.04314514901354194,-0.04067268795322243
Jump,elw,0.2,-0.3,0.125,0.5839743190711155,0.04314514901354194,0.5408291700575736
Jump,elw,0.2,-0.3,0.25,1.645075695435723,0.04314514901354194,1.6019305464221811
Jump,elw,0.2,-0.3,0.375,0.8876136558625001,0.04314514901354194,0.8444685068489581
Jump,elw,0.2,-0.3,0.5,0.3145210188243417,0.04314514901354194,0.27137586981079975
Jump,elw,0.2,-0.3,0.625,0.33138779075722935,0.04314514901354194,0.2882426417436874
Jump,elw,0.2,-0.3,0.75,0.4657256350846899,0.04314514901354194,0.42258048607114795
Jump,elw,0.2,-0.3,0.875,0.3159960541965048,0.04314514901354194,0.27285090518296284
Jump,elw,0.2,-0.3,1.0,0.28392572252281356,0.04314514901354194,0.24078057350927162
Jump,elw,0.2,-0.22499999999999998,0.0,0.0017890559905877623,0.04314514901354194,-0.04135609302295418
Jump,elw,0.2,-0.22499999999999998,0.125,1.3553641835528318,0.04314514901354194,1.31221903453929
Jump,elw,0.2,-0.22499999999999998,0.25,0.10757694694920472,0.04314514901354194,0.06443179793566278
Jump,elw,0.2,-0.22499999999999998,0.375,0.30008159445002125,0.04314514901354194,0.2569364454364793
Jump,elw,0.2,-0.22499999999999998,0.5,0.30788108576091777,0.04314514901354194,0.26473593674737583
Jump,elw,0.2,-0.22499999999999998,0.625,0.6103168134784978,0.04314514901354194,0.5671716644649558
Jump,elw,0.2,-0.22499999999999998,0.75,0.4141842217107916,0.04314514901354194,0.37103907269724967
Jump,elw,0.2,-0.22499999999999998,0.875,0.343177150770021,0.04314514901354194,0.30003200175647904
Jump,elw,0.2,-0.22499999999999998,1.0,0.306239894948628,0.04314514901354194,0.2630947459350861
Jump,elw,0.2,-0.15,0.0,0.0014049475787227816,0.04314514901354194,-0.04174020143481916
Jump,elw,0.2,-0.15,0.125,0.05623732963152528,0.04314514901354194,0.01309218061798334
Jump,elw,0.2,-0.15,0.25,0.14188250300392435,0.04314514901354194,0.09873735399038241
Jump,elw,0.2,-0.15,0.375,0.0900379477570663,0.04314514901354194,0.046892798743524367
Jump,elw,0.2,-0.15,0.5,0.12451044345060303,0.04314514901354194,0.08136529443706109
Jump,elw,0.2,-0.15,0.625,1.1264544257403442,0.04314514901354194,1.0833092767268022
Jump,elw,0.2,-0.15,0.75,0.16173508932463232,0.04314514901354194,0.11858994031109038
Jump,elw,0.2,-0.15,0.875,0.2829000657812495,0.04314514901354194,0.23975491676770755
Jump,elw,0.2,-0.15,1.0,0.4709694931907724,0.04314514901354194,0.4278243441772305
Jump,elw,0.2,-0.07500000000000001,0.0,0.0018504304381778969,0.04314514901354194,-0.04129471857536404
Jump,elw,0.2,-0.07500000000000001,0.125,0.010524566191940421,0.04314514901354194,-0.03262058282160152
Jump,elw,0.2,-0.07500000000000001,0.25,0.3384276243671438,0.04314514901354194,0.29528247535360186
Jump,elw,0.2,-0.07500000000000001,0.375,0.05357927281342345,0.04314514901354194,0.010434123799881512
Jump,elw,0.2,-0.07500000000000001,0.5,0.19577733900112126,0.04314514901354194,0.15263218998757933
Jump,elw,0.2,-0.07500000000000001,0.625,0.10064119376774183,0.04314514901354194,0.05749604475419989
Jump,elw,0.2,-0.07500000000000001,0.75,0.08375026900374238,0.04314514901354194,0.040605119990200444
Jump,elw,0.2,-0.07500000000000001,0.875,0.5331265090816562,0.04314514901354194,0.4899813600681142
Jump,elw,0.2,-0.07500000000000001,1.0,19.122803449520212,0.04314514901354194,19.079658300506672
Jump,elw,0.2,0.0,0.0,0.0016140578403844863,0.04314514901354194,-0.04153109117315745
Jump,elw,0.2,0.0,0.125,0.005867122847429851,0.04314514901354194,-0.03727802616611209
Jump,elw,0.2,0.0,0.25,0.025769332353816843,0.04314514901354194,-0.017375816659725096
Jump,elw,0.2,0.0,0.375,0.022162300612547536,0.04314514901354194,-0.020982848400994403
Jump,elw,0.2,0.0,0.5,0.04924797444346396,0.04314514901354194,0.006102825429922021
Jump,elw,0.2,0.0,0.625,0.034169769169234865,0.04314514901354194,-0.008975379844307074
Jump,elw,0.2,0.0,0.75,0.02634431447539365,0.04314514901354194,-0.01680083453814829
Jump,elw,0.2,0.0,0.875,0.05792886322191326,0.04314514901354194,0.014783714208371324
Jump,elw,0.2,0.0,1.0,0.14128148760164239,0.04314514901354194,0.09813633858810045
Jump,elw,0.2,0.07500000000000001,0.0,0.003254608693469496,0.04314514901354194,-0.03989054032007244
Jump,elw,0.2,0.07500000000000001,0.125,0.0075504100914816075,0.04314514901354194,-0.03559473892206033
Jump,elw,0.2,0.07500000000000001,0.25,0.005663013699475972,0.04314514901354194,-0.03748213531406597
Jump,elw,0.2,0.07500000000000001,0.375,14.273692343601603,0.04314514901354194,14.23054719458806
Jump,elw,0.2,0.07500000000000001,0.5,0.015200112710373581,0.04314514901354194,-0.027945036303168358
