model,risk_type,t_idx,mu,sigma,MR,MR0,DeltaMR
GBM,esl,0.8,0.04375,0.1,0.0954028016255606,0.28137861219116805,-0.18597581056560747
GBM,esl,0.8,0.04375,0.1375,0.1515504523237911,0.28137861219116805,-0.12982815986737695
GBM,esl,0.8,0.04375,0.17500000000000002,0.1881661902231507,0.28137861219116805,-0.09321242196801735
GBM,esl,0.8,0.04375,0.21250000000000002,0.26899295489817837,0.28137861219116805,-0.012385657292989682
GBM,esl,0.8,0.04375,0.25,0.3002663469523561,0.28137861219116805,0.018887734761188046
GBM,esl,0.8,0.04375,0.28750000000000003,0.43809426955554326,0.28137861219116805,0.1567156573643752
GBM,esl,0.8,0.04375,0.32500000000000007,0.4516900699096908,0.28137861219116805,0.17031145771852274
GBM,esl,0.8,0.04375,0.36250000000000004,0.5315191865903212,0.28137861219116805,0.2501405743991531
GBM,esl,0.8,0.04375,0.4,0.6866559576191135,0.28137861219116805,0.4052773454279454
GBM,esl,0.8,0.05,0.1,0.09364207020078774,0.28137861219116805,-0.1877365419903803
GBM,esl,0.8,0.05,0.1375,0.1387084846072773,0.28137861219116805,-0.14267012758389075
GBM,esl,0.8,0.05,0.17500000000000002,0.17855283540938807,0.28137861219116805,-0.10282577678177998
GBM,esl,0.8,0.05,0.21250000000000002,0.2319913263203,0.28137861219116805,-0.04938728587086805
GBM,esl,0.8,0.05,0.25,0.3683930002370416,0.28137861219116805,0.08701438804587353
GBM,esl,0.8,0.05,0.28750000000000003,0.43777379836015345,0.28137861219116805,0.1563951861689854
GBM,esl,0.8,0.05,0.32500000000000007,0.4928007860358299,0.28137861219116805,0.21142217384466183
GBM,esl,0.8,0.05,0.36250000000000004,0.527616541053273,0.28137861219116805,0.246237928862105
GBM,esl,0.8,0.05,0.4,0.6969524633995268,0.28137861219116805,0.4155738512083587
GBM,esl,0.8,0.056249999999999994,0.1,0.09613911263917205,0.28137861219116805,-0.185239499551996
GBM,esl,0.8,0.056249999999999994,0.1375,0.12058776832667857,0.28137861219116805,-0.1607908438644895
GBM,esl,0.8,0.056249999999999994,0.17500000000000002,0.20643502304029837,0.28137861219116805,-0.07494358915086968
GBM,esl,0.8,0.056249999999999994,0.21250000000000002,0.23640797920293688,0.28137861219116805,-0.044970632988231174
GBM,esl,0.8,0.056249999999999994,0.25,0.29864673522075014,0.28137861219116805,0.017268123029582083
GBM,esl,0.8,0.056249999999999994,0.28750000000000003,0.39375016321219697,0.28137861219116805,0.11237155102102891
