model,risk_type,t_idx,kappa,theta,MR,MR0,DeltaMR
Heston,esl,0.2,3.625,0.175,0.7211098229884125,1.2212883873345326,-0.5001785643461201
Heston,esl,0.2,3.625,0.2,1.4166444233667739,1.2212883873345326,0.19535603603224128
Heston,esl,0.2,3.625,0.22499999999999998,1.1183704538309915,1.2212883873345326,-0.10291793350354106
Heston,esl,0.2,3.625,0.25,1.5460932997182897,1.2212883873345326,0.3248049123837571
Heston,esl,0.2,3.625,0.275,0.9823974751396867,1.2212883873345326,-0.23889091219484593
Heston,esl,0.2,3.625,0.3,1.1117014265948157,1.2212883873345326,-0.10958696073971685
Heston,esl,0.2,4.0,0.1,0.9154642825703379,1.2212883873345326,-0.30582410476419475
Heston,esl,0.2,4.0,0.125,0.9787001304300151,1.2212883873345326,-0.24258825690451746
Heston,esl,0.2,4.0,0.15,1.1704889862108496,1.2212883873345326,-0.050799401123682975
Heston,esl,0.2,4.0,0.175,1.0272638504432527,1.2212883873345326,-0.19402453689127985
Heston,esl,0.2,4.0,0.2,1.0077144136139786,1.2212883873345326,-0.21357397372055398
Heston,esl,0.2,4.0,0.22499999999999998,1.2331582590170962,1.2212883873345326,0.011869871682563593
Heston,esl,0.2,4.0,0.25,1.1041504087917668,1.2212883873345326,-0.11713797854276575
Heston,esl,0.2,4.0,0.275,0.9281132471336002,1.2212883873345326,-0.2931751402009324
Heston,esl,0.2,4.0,0.3,1.4146412809896138,1.2212883873345326,0.19335289365508124
