model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
Jump,ente,0.8,gamma,0.1,0.012024839224558881,0.026733556838384187,-0.014708717613825306
Jump,ente,0.8,gamma,0.2357142857142857,0.013860877291487328,0.026733556838384187,-0.012872679546896859
Jump,ente,0.8,gamma,0.37142857142857144,0.015801464451997704,0.026733556838384187,-0.010932092386386483
Jump,ente,0.8,gamma,0.5071428571428571,0.01785839364750763,0.026733556838384187,-0.008875163190876556
Jump,ente,0.8,gamma,0.6428571428571428,0.020044952367453517,0.026733556838384187,-0.00668860447093067
Jump,ente,0.8,gamma,0.7785714285714285,0.02237607343970205,0.026733556838384187,-0.004357483398682138
Jump,ente,0.8,gamma,0.9142857142857143,0.024868483468144964,0.026733556838384187,-0.001865073370239223
Jump,ente,0.8,gamma,1.05,0.027719398977749332,0.026733556838384187,0.000985842139365145
Jump,ente,0.8,gamma,1.1857142857142857,0.030630708067495016,0.026733556838384187,0.003897151229110829
Jump,ente,0.8,gamma,1.3214285714285714,0.033714234535971443,0.026733556838384187,0.006980677697587256
Jump,ente,0.8,gamma,1.457142857142857,0.03691794151707406,0.026733556838384187,0.010184384678689873
Jump,ente,0.8,gamma,1.5928571428571427,0.040323143716319176,0.026733556838384187,0.01358958687793499
Jump,ente,0.8,gamma,1.7285714285714286,0.04393302932431864,0.026733556838384187,0.017199472485934453
Jump,ente,0.8,gamma,1.8642857142857143,0.047789782661363356,0.026733556838384187,0.02105622582297917
Jump,ente,0.8,gamma,2.0,0.05193700445426441,0.026733556838384187,0.025203447615880226
