model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
GBM,entw,0.8,gamma,0.1,0.005298829312664899,0.005394900982902184,-9.607167023728547e-05
GBM,entw,0.8,gamma,0.2357142857142857,0.005313119780624098,0.005394900982902184,-8.178120227808616e-05
GBM,entw,0.8,gamma,0.37142857142857144,0.005327479365996091,0.005394900982902184,-6.742161690609372e-05
GBM,entw,0.8,gamma,0.5071428571428571,0.005341908505358539,0.005394900982902184,-5.299247754364522e-05
GBM,entw,0.8,gamma,0.6428571428571428,0.005356407638307692,0.005394900982902184,-3.8493344594492385e-05
GBM,entw,0.8,gamma,0.7785714285714285,0.005370977207488137,0.005394900982902184,-2.3923775414047554e-05
GBM,entw,0.8,gamma,0.9142857142857143,0.005385617658604458,0.005394900982902184,-9.28332429772638e-06
GBM,entw,0.8,gamma,1.05,0.005400329440445439,0.005394900982902184,5.42845754325505e-06
GBM,entw,0.8,gamma,1.1857142857142857,0.005415113004896721,0.005394900982902184,2.0212021994536755e-05
GBM,entw,0.8,gamma,1.3214285714285714,0.00542996880696045,0.005394900982902184,3.5067824058265806e-05
GBM,entw,0.8,gamma,1.457142857142857,0.005444897304775265,0.005394900982902184,4.999632187308034e-05
GBM,entw,0.8,gamma,1.5928571428571427,0.005459898959630394,0.005394900982902184,6.49979767282094e-05
GBM,entw,0.8,gamma,1.7285714285714286,0.005474974235989305,0.005394900982902184,8.007325308712065e-05
GBM,entw,0.8,gamma,1.8642857142857143,0.005490123601500807,0.005394900982902184,9.522261859862269e-05
GBM,entw,0.8,gamma,2.0,0.00550534752702303,0.005394900982902184,0.00011044654412084576
