model,risk_type,t_idx,mu,sigma,MR,MR0,DeltaMR
GBM,entw,0.2,0.04375,0.36250000000000004,0.07234134667655079,0.0027800569745091153,0.06956128970204167
GBM,entw,0.2,0.04375,0.4,0.06905703049725331,0.0027800569745091153,0.0662769735227442
GBM,entw,0.2,0.05,0.1,4.2218862990051065e-06,0.0027800569745091153,-0.00277583508821011
GBM,entw,0.2,0.05,0.1375,0.0020185629845075326,0.0027800569745091153,-0.0007614939900015827
GBM,entw,0.2,0.05,0.17500000000000002,0.0030192192062097334,0.0027800569745091153,0.00023916223170061812
GBM,entw,0.2,0.05,0.21250000000000002,0.00490433039562288,0.0027800569745091153,0.002124273421113765
GBM,entw,0.2,0.05,0.25,0.00734949385432504,0.0027800569745091153,0.004569436879815925
GBM,entw,0.2,0.05,0.28750000000000003,0.0209955784480389,0.0027800569745091153,0.018215521473529783
GBM,entw,0.2,0.05,0.32500000000000007,0.03303219974923488,0.0027800569745091153,0.030252142774725765
GBM,entw,0.2,0.05,0.36250000000000004,0.09321141352181006,0.0027800569745091153,0.09043135654730095
GBM,entw,0.2,0.05,0.4,0.10177879936407663,0.0027800569745091153,0.09899874238956752
GBM,entw,0.2,0.056249999999999994,0.1,2.7437087110282476e-05,0.0027800569745091153,-0.002752619887398833
GBM,entw,0.2,0.056249999999999994,0.1375,0.00016580225780149505,0.0027800569745091153,-0.0026142547167076202
GBM,entw,0.2,0.056249999999999994,0.17500000000000002,0.001689755492436884,0.0027800569745091153,-0.0010903014820722312
GBM,entw,0.2,0.056249999999999994,0.21250000000000002,0.002388002028179459,0.0027800569745091153,-0.0003920549463296563
GBM,entw,0.2,0.056249999999999994,0.25,0.012567159692595142,0.0027800569745091153,0.009787102718086027
GBM,entw,0.2,0.056249999999999994,0.28750000000000003,0.014445251096453005,0.0027800569745091153,0.01166519412194389
GBM,entw,0.2,0.056249999999999994,0.32500000000000007,0.02617881764510166,0.0027800569745091153,0.023398760670592544
GBM,entw,0.2,0.056249999999999994,0.36250000000000004,0.07569805964837295,0.0027800569745091153,0.07291800267386384
GBM,entw,0.2,0.056249999999999994,0.4,0.10871029143543409,0.0027800569745091153,0.10593023446092498
GBM,entw,0.2,0.0625,0.1,3.949297192873402e-05,0.0027800569745091153,-0.0027405640025803812
GBM,entw,0.2,0.0625,0.1375,4.878600927904486e-06,0.0027800569745091153,-0.0027751783735812108
GBM,entw,0.2,0.0625,0.17500000000000002,0.004468888305661611,0.0027800569745091153,0.001688831331152496
GBM,entw,0.2,0.0625,0.21250000000000002,0.004061250075402256,0.0027800569745091153,0.001281193100893141
GBM,entw,0.2,0.0625,0.25,0.00441198995914549,0.0027800569745091153,0.001631932984636375
GBM,entw,0.2,0.0625,0.28750000000000003,0.012244512895919879,0.0027800569745091153,0.009464455921410764
GBM,entw,0.2,0.0625,0.32500000000000007,0.020227219608366598,0.0027800569745091153,0.017447162633857483
GBM,entw,0.2,0.0625,0.36250000000000004,0.1312873341106673,0.0027800569745091153,0.12850727713615817
GBM,entw,0.2,0.0625,0.4,0.12579793574280762,0.0027800569745091153,0.1230178787682985
GBM,entw,0.2,0.06875,0.1,3.3321451420320614e-07,0.0027800569745091153,-0.002779723759994912
GBM,entw,0.2,0.06875,0.1375,7.23628569423429e-05,0.0027800569745091153,-0.0027076941175667724
GBM,entw,0.2,0.06875,0.17500000000000002,0.0007054987338492857,0.0027800569745091153,-0.0020745582406598295
GBM,entw,0.2,0.06875,0.21250000000000002,0.0013986745655865107,0.0027800569745091153,-0.0013813824089226046
GBM,entw,0.2,0.06875,0.25,0.015333164682769684,0.0027800569745091153,0.012553107708260569
GBM,entw,0.2,0.06875,0.28750000000000003,0.019070474494289336,0.0027800569745091153,0.01629041751978022
