model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
Jump,ente,0.2,a,0.5,-0.0496956269880543,0.7260664115975064,-0.7757620385855607
Jump,ente,0.2,a,0.6071428571428571,-0.04561921223488652,0.7260664115975064,-0.7716856238323929
Jump,ente,0.2,a,0.7142857142857143,-0.022721289787565158,0.7260664115975064,-0.7487877013850716
Jump,ente,0.2,a,0.8214285714285714,0.05133826132703323,0.7260664115975064,-0.6747281502704732
Jump,ente,0.2,a,0.9285714285714286,0.2980479667497744,0.7260664115975064,-0.428018444847732
Jump,ente,0.2,a,1.0357142857142856,1.0770720434907517,0.7260664115975064,0.3510056318932453
Jump,ente,0.2,a,1.1428571428571428,2.772178108503658,0.7260664115975064,2.0461116969061512
Jump,ente,0.2,a,1.25,5.285066190102468,0.7260664115975064,4.558999778504961
Jump,ente,0.2,a,1.3571428571428572,8.518427569753175,0.7260664115975064,7.792361158155669
Jump,ente,0.2,a,1.4642857142857142,12.572919186421705,0.7260664115975064,11.8468527748242
Jump,ente,0.2,a,1.5714285714285714,17.635333105565973,0.7260664115975064,16.909266693968465
Jump,ente,0.2,a,1.6785714285714286,23.950486986975445,0.7260664115975064,23.224420575377938
Jump,ente,0.2,a,1.7857142857142856,31.82713734601935,0.7260664115975064,31.10107093442184
Jump,ente,0.2,a,1.8928571428571428,41.65122531028007,0.7260664115975064,40.92515889868256
Jump,ente,0.2,a,2.0,53.904229220198985,0.7260664115975064,53.17816280860148
