model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
GBM,entw,0.2,k,1.1,0.01284002417907093,0.0022584803417013966,0.010581543837369534
GBM,entw,0.2,k,1.2357142857142858,0.009643046004566003,0.0022584803417013966,0.007384565662864606
GBM,entw,0.2,k,1.3714285714285714,0.0073211252783920155,0.0022584803417013966,0.005062644936690619
GBM,entw,0.2,k,1.5071428571428571,0.0056090096379981524,0.0022584803417013966,0.003350529296296756
GBM,entw,0.2,k,1.6428571428571428,0.004330616283552136,0.0022584803417013966,0.002072135941850739
GBM,entw,0.2,k,1.7785714285714285,0.0033659325191428557,0.0022584803417013966,0.0011074521774414592
GBM,entw,0.2,k,1.9142857142857144,0.002631381383344067,0.0022584803417013966,0.00037290104164267035
GBM,entw,0.2,k,2.05,0.0020676887136434896,0.0022584803417013966,-0.00019079162805790695
GBM,entw,0.2,k,2.185714285714286,0.0016321604922322486,0.0022584803417013966,-0.000626319849469148
GBM,entw,0.2,k,2.321428571428571,0.0012936337594566805,0.0022584803417013966,-0.0009648465822447161
GBM,entw,0.2,k,2.4571428571428573,0.0010290991655244053,0.0022584803417013966,-0.0012293811761769913
GBM,entw,0.2,k,2.5928571428571425,0.0008213963156600279,0.0022584803417013966,-0.0014370840260413686
GBM,entw,0.2,k,2.7285714285714286,0.0006576135480786949,0.0022584803417013966,-0.0016008667936227017
GBM,entw,0.2,k,2.8642857142857143,0.0005279597892420274,0.0022584803417013966,-0.0017305205524593692
GBM,entw,0.2,k,3.0,0.00042495844834244956,0.0022584803417013966,-0.001833521893358947
