model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
Heston,elw,0.2,k,1.1,0.1535549022847722,0.0869331020806956,0.0666218002040766
Heston,elw,0.2,k,1.2357142857142858,0.1415437039244558,0.0869331020806956,0.05461060184376021
Heston,elw,0.2,k,1.3714285714285714,0.13497444847054907,0.0869331020806956,0.04804134638985347
Heston,elw,0.2,k,1.5071428571428571,0.13520667056407043,0.0869331020806956,0.04827356848337483
Heston,elw,0.2,k,1.6428571428571428,0.1302779795471456,0.0869331020806956,0.043344877466449994
Heston,elw,0.2,k,1.7785714285714285,0.10942310706122593,0.0869331020806956,0.02249000498053033
Heston,elw,0.2,k,1.9142857142857144,0.09447018167051424,0.0869331020806956,0.0075370795898186405
Heston,elw,0.2,k,2.05,0.08312013393469075,0.0869331020806956,-0.003812968146004847
Heston,elw,0.2,k,2.185714285714286,0.07408433349766064,0.0869331020806956,-0.012848768583034964
Heston,elw,0.2,k,2.321428571428571,0.06667017496932615,0.0869331020806956,-0.020262927111369455
Heston,elw,0.2,k,2.4571428571428573,0.06051884312360234,0.0869331020806956,-0.026414258957093262
Heston,elw,0.2,k,2.5928571428571425,0.055303226745583745,0.0869331020806956,-0.03162987533511186
Heston,elw,0.2,k,2.7285714285714286,0.05079646455667608,0.0869331020806956,-0.03613663752401952
Heston,elw,0.2,k,2.8642857142857143,0.046901047056411294,0.0869331020806956,-0.04003205502428431
Heston,elw,0.2,k,3.0,0.03453475781500037,0.0869331020806956,-0.05239834426569523
