model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
Heston,entw,0.2,k,1.1,0.17397342291362117,0.08047079412997138,0.09350262878364979
Heston,entw,0.2,k,1.2357142857142858,0.15220635390095083,0.08047079412997138,0.07173555977097945
Heston,entw,0.2,k,1.3714285714285714,0.1348065016946638,0.08047079412997138,0.054335707564692415
Heston,entw,0.2,k,1.5071428571428571,0.11982383253586315,0.08047079412997138,0.03935303840589177
Heston,entw,0.2,k,1.6428571428571428,0.1072047397541025,0.08047079412997138,0.026733945624131117
Heston,entw,0.2,k,1.7785714285714285,0.09467104991298037,0.08047079412997138,0.014200255783008986
Heston,entw,0.2,k,1.9142857142857144,0.08556288429210523,0.08047079412997138,0.0050920901621338555
Heston,entw,0.2,k,2.05,0.07770782465214632,0.08047079412997138,-0.0027629694778250613
Heston,entw,0.2,k,2.185714285714286,0.07089016834479933,0.08047079412997138,-0.009580625785172048
Heston,entw,0.2,k,2.321428571428571,0.06493665195556608,0.08047079412997138,-0.015534142174405297
Heston,entw,0.2,k,2.4571428571428573,0.05970942052134087,0.08047079412997138,-0.020761373608630507
Heston,entw,0.2,k,2.5928571428571425,0.05509679219877173,0.08047079412997138,-0.025374001931199652
Heston,entw,0.2,k,2.7285714285714286,0.051007565843320224,0.08047079412997138,-0.029463228286651155
Heston,entw,0.2,k,2.8642857142857143,0.047366710600537765,0.08047079412997138,-0.033104083529433614
Heston,entw,0.2,k,3.0,0.044111948018024316,0.08047079412997138,-0.03635884611194706
