model,risk_type,t_idx,meanJ,lam,MR,MR0,DeltaMR
Jump,entl,0.8,-0.3,0.0,-0.07117497363197661,0.011206547341014244,-0.08238152097299085
Jump,entl,0.8,-0.3,0.125,0.004973515664868962,0.011206547341014244,-0.006233031676145281
Jump,entl,0.8,-0.3,0.25,0.07788221807191047,0.011206547341014244,0.06667567073089622
Jump,entl,0.8,-0.3,0.375,0.06893273195901804,0.011206547341014244,0.0577261846180038
Jump,entl,0.8,-0.3,0.5,0.11138285402751918,0.011206547341014244,0.10017630668650494
Jump,entl,0.8,-0.3,0.625,0.07705035147064597,0.011206547341014244,0.06584380412963173
Jump,entl,0.8,-0.3,0.75,0.09117280544059356,0.011206547341014244,0.07996625809957932
Jump,entl,0.8,-0.3,0.875,0.09562140930985596,0.011206547341014244,0.08441486196884172
Jump,entl,0.8,-0.3,1.0,0.08245734798797505,0.011206547341014244,0.07125080064696081
Jump,entl,0.8,-0.22499999999999998,0.0,-0.024144765861825256,0.011206547341014244,-0.0353513132028395
Jump,entl,0.8,-0.22499999999999998,0.125,0.022785393324525706,0.011206547341014244,0.011578845983511462
Jump,entl,0.8,-0.22499999999999998,0.25,0.07584077729009968,0.011206547341014244,0.06463422994908544
Jump,entl,0.8,-0.22499999999999998,0.375,0.05900328870227585,0.011206547341014244,0.04779674136126161
Jump,entl,0.8,-0.22499999999999998,0.5,0.1257493299580158,0.011206547341014244,0.11454278261700156
Jump,entl,0.8,-0.22499999999999998,0.625,0.08380809564574554,0.011206547341014244,0.0726015483047313
Jump,entl,0.8,-0.22499999999999998,0.75,0.08928215911652417,0.011206547341014244,0.07807561177550992
Jump,entl,0.8,-0.22499999999999998,0.875,0.09045410385035531,0.011206547341014244,0.07924755650934107
Jump,entl,0.8,-0.22499999999999998,1.0,0.09118441416290585,0.011206547341014244,0.0799778668218916
Jump,entl,0.8,-0.15,0.0,-0.02695205264241519,0.011206547341014244,-0.038158599983429436
Jump,entl,0.8,-0.15,0.125,0.012613201077810112,0.011206547341014244,0.0014066537367958681
Jump,entl,0.8,-0.15,0.25,0.023096487592334302,0.011206547341014244,0.011889940251320058
Jump,entl,0.8,-0.15,0.375,0.058633923977595856,0.011206547341014244,0.047427376636581614
Jump,entl,0.8,-0.15,0.5,0.08005660922825363,0.011206547341014244,0.06885006188723938
Jump,entl,0.8,-0.15,0.625,0.08423260641340657,0.011206547341014244,0.07302605907239233
Jump,entl,0.8,-0.15,0.75,0.08866471756693212,0.011206547341014244,0.07745817022591787
Jump,entl,0.8,-0.15,0.875,0.09763102832074845,0.011206547341014244,0.08642448097973421
Jump,entl,0.8,-0.15,1.0,0.1061931899991529,0.011206547341014244,0.09498664265813866
Jump,entl,0.8,-0.07500000000000001,0.0,-0.04088458915959789,0.011206547341014244,-0.05209113650061213
Jump,entl,0.8,-0.07500000000000001,0.125,-0.0341200275181527,0.011206547341014244,-0.04532657485916694
Jump,entl,0.8,-0.07500000000000001,0.25,0.0010644334150971258,0.011206547341014244,-0.010142113925917118
Jump,entl,0.8,-0.07500000000000001,0.375,0.03434199982305787,0.011206547341014244,0.023135452482043628
Jump,entl,0.8,-0.07500000000000001,0.5,0.011884867169788869,0.011206547341014244,0.0006783198287746255
Jump,entl,0.8,-0.07500000000000001,0.625,0.050477257526563755,0.011206547341014244,0.039270710185549514
Jump,entl,0.8,-0.07500000000000001,0.75,0.041057009055674075,0.011206547341014244,0.029850461714659833
Jump,entl,0.8,-0.07500000000000001,0.875,0.056582348825985715,0.011206547341014244,0.04537580148497147
Jump,entl,0.8,-0.07500000000000001,1.0,0.051859331291365524,0.011206547341014244,0.04065278395035128
Jump,entl,0.8,0.0,0.0,-0.0591808630704317,0.011206547341014244,-0.07038741041144594
Jump,entl,0.8,0.0,0.125,-0.035271977349889766,0.011206547341014244,-0.04647852469090401
Jump,entl,0.8,0.0,0.25,-0.04598932275077746,0.011206547341014244,-0.0571958700917917
Jump,entl,0.8,0.0,0.375,-0.016652911958580135,0.011206547341014244,-0.02785945929959438
Jump,entl,0.8,0.0,0.5,-0.08268594789221564,0.011206547341014244,-0.09389249523322989
Jump,entl,0.8,0.0,0.625,0.01587016795111425,0.011206547341014244,0.004663620610100007
Jump,entl,0.8,0.0,0.75,-0.020966854787036752,0.011206547341014244,-0.032173402128051
Jump,entl,0.8,0.0,0.875,-0.023535521754629238,0.011206547341014244,-0.03474206909564348
Jump,entl,0.8,0.0,1.0,-0.013331208544233912,0.011206547341014244,-0.024537755885248154
Jump,entl,0.8,0.07500000000000001,0.0,-0.0478820692621115,0.011206547341014244,-0.05908861660312574
Jump,entl,0.8,0.07500000000000001,0.125,-0.015260361298199522,0.011206547341014244,-0.026466908639213766
Jump,entl,0.8,0.07500000000000001,0.25,-0.09816609273557794,0.011206547341014244,-0.10937264007659218
Jump,entl,0.8,0.07500000000000001,0.375,-0.1208591804558257,0.011206547341014244,-0.13206572779683995
Jump,entl,0.8,0.07500000000000001,0.5,-0.04547801045198449,0.011206547341014244,-0.05668455779299873
Jump,entl,0.8,0.07500000000000001,0.625,-0.10809006546417188,0.011206547341014244,-0.11929661280518612
Jump,entl,0.8,0.07500000000000001,0.75,-0.14259283745362367,0.011206547341014244,-0.15379938479463792
Jump,entl,0.8,0.07500000000000001,0.875,-0.20728246936227818,0.011206547341014244,-0.21848901670329243
Jump,entl,0.8,0.07500000000000001,1.0,-0.20537434045796135,0.011206547341014244,-0.2165808877989756
Jump,entl,0.8,0.14999999999999997,0.0,-0.044280259081970995,0.011206547341014244,-0.05548680642298524
Jump,entl,0.8,0.14999999999999997,0.125,-0.07266254668050633,0.011206547341014244,-0.08386909402152057
Jump,entl,0.8,0.14999999999999997,0.25,-0.12403846661854659,0.011206547341014244,-0.13524501395956084
Jump,entl,0.8,0.14999999999999997,0.375,-0.13079721276690287,0.011206547341014244,-0.14200376010791713
Jump,entl,0.8,0.14999999999999997,0.5,-0.15380359389606119,0.011206547341014244,-0.16501014123707544
