model,risk_type,t_idx,mu,sigma,MR,MR0,DeltaMR
GBM,ele,0.2,0.0375,0.1375,-0.16701165012459473,-0.25689995041784686,0.08988830029325212
GBM,ele,0.2,0.0375,0.17500000000000002,-0.188466932275269,-0.25689995041784686,0.06843301814257785
GBM,ele,0.2,0.0375,0.21250000000000002,-0.09203287288069484,-0.25689995041784686,0.16486707753715202
GBM,ele,0.2,0.0375,0.25,-0.11342776666660326,-0.25689995041784686,0.1434721837512436
GBM,ele,0.2,0.0375,0.28750000000000003,-0.10524198161854559,-0.25689995041784686,0.15165796879930127
GBM,ele,0.2,0.0375,0.32500000000000007,0.014987853599147893,-0.25689995041784686,0.27188780401699475
GBM,ele,0.2,0.0375,0.36250000000000004,-0.029565387811171573,-0.25689995041784686,0.22733456260667528
GBM,ele,0.2,0.0375,0.4,0.23642411235194327,-0.25689995041784686,0.49332406276979013
GBM,ele,0.2,0.04375,0.1,-0.23636653461814094,-0.25689995041784686,0.020533415799705912
GBM,ele,0.2,0.04375,0.1375,-0.1629934898238895,-0.25689995041784686,0.09390646059395735
GBM,ele,0.2,0.04375,0.17500000000000002,-0.21595530247256234,-0.25689995041784686,0.04094464794528452
GBM,ele,0.2,0.04375,0.21250000000000002,-0.11722875071999916,-0.25689995041784686,0.1396711996978477
GBM,ele,0.2,0.04375,0.25,-0.23934651227622672,-0.25689995041784686,0.017553438141620137
GBM,ele,0.2,0.04375,0.28750000000000003,-0.1900324606041549,-0.25689995041784686,0.06686748981369195
GBM,ele,0.2,0.04375,0.32500000000000007,-0.1707943751322778,-0.25689995041784686,0.08610557528556906
GBM,ele,0.2,0.04375,0.36250000000000004,-0.10157989066606898,-0.25689995041784686,0.15532005975177787
GBM,ele,0.2,0.04375,0.4,-0.1419824086971171,-0.25689995041784686,0.11491754172072977
GBM,ele,0.2,0.05,0.1,-0.26112519616855634,-0.25689995041784686,-0.004225245750709483
GBM,ele,0.2,0.05,0.1375,-0.1777003832982169,-0.25689995041784686,0.07919956711962994
GBM,ele,0.2,0.05,0.17500000000000002,-0.22230196047633266,-0.25689995041784686,0.034597989941514196
GBM,ele,0.2,0.05,0.21250000000000002,-0.05630826411110457,-0.25689995041784686,0.2005916863067423
GBM,ele,0.2,0.05,0.25,-0.06338808313299049,-0.25689995041784686,0.19351186728485636
GBM,ele,0.2,0.05,0.28750000000000003,-0.09679768972261837,-0.25689995041784686,0.16010226069522848
GBM,ele,0.2,0.05,0.32500000000000007,-0.009959447459272353,-0.25689995041784686,0.2469405029585745
GBM,ele,0.2,0.05,0.36250000000000004,-0.09249481977175555,-0.25689995041784686,0.1644051306460913
GBM,ele,0.2,0.05,0.4,0.00529453565918403,-0.25689995041784686,0.2621944860770309
GBM,ele,0.2,0.056249999999999994,0.1,-0.33004421502191805,-0.25689995041784686,-0.0731442646040712
GBM,ele,0.2,0.056249999999999994,0.1375,-0.27627021842019317,-0.25689995041784686,-0.019370268002346314
GBM,ele,0.2,0.056249999999999994,0.17500000000000002,-0.26431218877029183,-0.25689995041784686,-0.0074122383524449775
GBM,ele,0.2,0.056249999999999994,0.21250000000000002,-0.18710699740351788,-0.25689995041784686,0.06979295301432897
GBM,ele,0.2,0.056249999999999994,0.25,-0.0835674329779662,-0.25689995041784686,0.17333251743988065
GBM,ele,0.2,0.056249999999999994,0.28750000000000003,-0.24428128143815808,-0.25689995041784686,0.012618668979688774
GBM,ele,0.2,0.056249999999999994,0.32500000000000007,-0.10659573274539524,-0.25689995041784686,0.1503042176724516
GBM,ele,0.2,0.056249999999999994,0.36250000000000004,-0.055400301174271194,-0.25689995041784686,0.20149964924357566
GBM,ele,0.2,0.056249999999999994,0.4,-0.17343312012221823,-0.25689995041784686,0.08346683029562862
GBM,ele,0.2,0.0625,0.1,-0.378866112317083,-0.25689995041784686,-0.12196616189923615
GBM,ele,0.2,0.0625,0.1375,-0.2902779285400038,-0.25689995041784686,-0.033377978122156926
GBM,ele,0.2,0.0625,0.17500000000000002,-0.26945758074891357,-0.25689995041784686,-0.012557630331066716
GBM,ele,0.2,0.0625,0.21250000000000002,-0.2198722062819629,-0.25689995041784686,0.037027744135883944
GBM,ele,0.2,0.0625,0.25,-0.24613503762733135,-0.25689995041784686,0.010764912790515502
GBM,ele,0.2,0.0625,0.28750000000000003,-0.07701198572283596,-0.25689995041784686,0.1798879646950109
GBM,ele,0.2,0.0625,0.32500000000000007,-0.1335404410539468,-0.25689995041784686,0.12335950936390006
GBM,ele,0.2,0.0625,0.36250000000000004,-0.10624242947394491,-0.25689995041784686,0.15065752094390195
GBM,ele,0.2,0.0625,0.4,-0.08943491846942031,-0.25689995041784686,0.16746503194842655
GBM,ele,0.2,0.06875,0.1,-0.3560422806212806,-0.25689995041784686,-0.09914233020343377
GBM,ele,0.2,0.06875,0.1375,-0.3816439164180524,-0.25689995041784686,-0.12474396600020554
GBM,ele,0.2,0.06875,0.17500000000000002,-0.28151092838640956,-0.25689995041784686,-0.02461097796856271
GBM,ele,0.2,0.06875,0.21250000000000002,-0.3243348441524323,-0.25689995041784686,-0.06743489373458544
GBM,ele,0.2,0.06875,0.25,-0.29745878109286583,-0.25689995041784686,-0.040558830675018975
GBM,ele,0.2,0.06875,0.28750000000000003,-0.1549880365639804,-0.25689995041784686,0.10191191385386644
GBM,ele,0.2,0.06875,0.32500000000000007,-0.2788366674385815,-0.25689995041784686,-0.02193671702073463
GBM,ele,0.2,0.06875,0.36250000000000004,-0.13924218994469084,-0.25689995041784686,0.11765776047315601
GBM,ele,0.2,0.06875,0.4,0.028009346320281736,-0.25689995041784686,0.2849092967381286
GBM,ele,0.2,0.075,0.1,-0.3991587759462706,-0.25689995041784686,-0.14225882552842373
GBM,ele,0.2,0.075,0.1375,-0.36674201704864406,-0.25689995041784686,-0.10984206663079721
GBM,ele,0.2,0.075,0.17500000000000002,-0.30620463627616223,-0.25689995041784686,-0.04930468585831538
GBM,ele,0.2,0.075,0.21250000000000002,-0.2573281661266906,-0.25689995041784686,-0.000428215708843771
GBM,ele,0.2,0.075,0.25,-0.2595251595743693,-0.25689995041784686,-0.0026252091565224234
GBM,ele,0.2,0.075,0.28750000000000003,-0.30944484313076137,-0.25689995041784686,-0.052544892712914515
GBM,ele,0.2,0.075,0.32500000000000007,-0.20178309671466765,-0.25689995041784686,0.0551168537031792
GBM,ele,0.2,0.075,0.36250000000000004,-0.1381965029327079,-0.25689995041784686,0.11870344748513895
GBM,ele,0.2,0.075,0.4,-0.14961551604921763,-0.25689995041784686,0.10728443436862922
