model,risk_type,t_idx,mu,sigma,MR,MR0,DeltaMR
GBM,ente,0.8,0.06875,0.4,0.10954297039015959,-0.070562077019373,0.1801050474095326
GBM,ente,0.8,0.075,0.1,-0.14222564222074463,-0.070562077019373,-0.07166356520137163
GBM,ente,0.8,0.075,0.1375,-0.1277958424533191,-0.070562077019373,-0.05723376543394609
GBM,ente,0.8,0.075,0.17500000000000002,-0.12273162106564184,-0.070562077019373,-0.052169544046268834
GBM,ente,0.8,0.075,0.21250000000000002,-0.056980348018927485,-0.070562077019373,0.01358172900044552
GBM,ente,0.8,0.075,0.25,-0.010350122136566609,-0.070562077019373,0.060211954882806396
GBM,ente,0.8,0.075,0.28750000000000003,-0.04051733187506701,-0.070562077019373,0.030044745144305995
GBM,ente,0.8,0.075,0.32500000000000007,-0.021836761815342887,-0.070562077019373,0.04872531520403012
GBM,ente,0.8,0.075,0.36250000000000004,0.017320054595011625,-0.070562077019373,0.08788213161438463
GBM,ente,0.8,0.075,0.4,0.07305097759892298,-0.070562077019373,0.143613054618296
