model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
Jump,elw,0.2,k,1.1,0.05847281118520753,0.11925125719900653,-0.060778446013799
Jump,elw,0.2,k,1.2357142857142858,0.05616738980920499,0.11925125719900653,-0.06308386738980154
Jump,elw,0.2,k,1.3714285714285714,0.0565483227105954,0.11925125719900653,-0.06270293448841113
Jump,elw,0.2,k,1.5071428571428571,0.05994924627922993,0.11925125719900653,-0.059302010919776604
Jump,elw,0.2,k,1.6428571428571428,0.06714571625685006,0.11925125719900653,-0.05210554094215647
Jump,elw,0.2,k,1.7785714285714285,0.07961619985459767,0.11925125719900653,-0.039635057344408864
Jump,elw,0.2,k,1.9142857142857144,0.100082484485297,0.11925125719900653,-0.019168772713709537
Jump,elw,0.2,k,2.05,0.13357333261187154,0.11925125719900653,0.01432207541286501
Jump,elw,0.2,k,2.185714285714286,0.18961484098634362,0.11925125719900653,0.07036358378733709
Jump,elw,0.2,k,2.321428571428571,0.28696646409847126,0.11925125719900653,0.16771520689946473
Jump,elw,0.2,k,2.4571428571428573,0.464397815767295,0.11925125719900653,0.34514655856828846
Jump,elw,0.2,k,2.5928571428571425,0.8065801383969038,0.11925125719900653,0.6873288811978973
Jump,elw,0.2,k,2.7285714285714286,1.5101062030755186,0.11925125719900653,1.390854945876512
Jump,elw,0.2,k,2.8642857142857143,3.063156536729079,0.11925125719900653,2.943905279530073
Jump,elw,0.2,k,3.0,6.770496374857278,0.11925125719900653,6.651245117658272
