model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
Heston,esl,0.8,beta,0.9,0.36119875607326657,0.44371807961409415,-0.08251932354082758
Heston,esl,0.8,beta,0.95,0.44371807961409415,0.44371807961409415,0.0
Heston,esl,0.8,beta,0.975,0.516821880079206,0.44371807961409415,0.07310380046511189
Heston,esl,0.8,beta,0.99,0.59739572832141,0.44371807961409415,0.15367764870731582
