model,risk_type,t_idx,meanJ,lam,MR,MR0,DeltaMR
Jump,elw,0.8,0.07500000000000001,0.875,0.013639369675922497,0.01256664932124063,0.0010727203546818664
Jump,elw,0.8,0.07500000000000001,1.0,0.012382983167071648,0.01256664932124063,-0.00018366615416898213
Jump,elw,0.8,0.14999999999999997,0.0,0.005053385807613386,0.01256664932124063,-0.007513263513627244
Jump,elw,0.8,0.14999999999999997,0.125,0.014406252862411817,0.01256664932124063,0.0018396035411711864
Jump,elw,0.8,0.14999999999999997,0.25,0.011914002620998954,0.01256664932124063,-0.0006526467002416769
Jump,elw,0.8,0.14999999999999997,0.375,0.00749856557323314,0.01256664932124063,-0.00506808374800749
Jump,elw,0.8,0.14999999999999997,0.5,0.012999193573476342,0.01256664932124063,0.00043254425223571147
Jump,elw,0.8,0.14999999999999997,0.625,0.00696137905313754,0.01256664932124063,-0.005605270268103091
Jump,elw,0.8,0.14999999999999997,0.75,0.014056693278110766,0.01256664932124063,0.0014900439568701351
Jump,elw,0.8,0.14999999999999997,0.875,0.006982290483031672,0.01256664932124063,-0.005584358838208958
Jump,elw,0.8,0.14999999999999997,1.0,0.0053361614253504275,0.01256664932124063,-0.007230487895890203
Jump,elw,0.8,0.22500000000000003,0.0,0.004507988236956528,0.01256664932124063,-0.008058661084284102
Jump,elw,0.8,0.22500000000000003,0.125,0.011039031168699642,0.01256664932124063,-0.0015276181525409882
Jump,elw,0.8,0.22500000000000003,0.25,0.09393669930478832,0.01256664932124063,0.08137004998354769
Jump,elw,0.8,0.22500000000000003,0.375,0.012737798977973558,0.01256664932124063,0.00017114965673292737
Jump,elw,0.8,0.22500000000000003,0.5,0.024033706526572107,0.01256664932124063,0.011467057205331477
Jump,elw,0.8,0.22500000000000003,0.625,0.01067614570380937,0.01256664932124063,-0.0018905036174312606
Jump,elw,0.8,0.22500000000000003,0.75,0.035762086851350405,0.01256664932124063,0.023195437530109775
Jump,elw,0.8,0.22500000000000003,0.875,0.013793021949997986,0.01256664932124063,0.001226372628757355
Jump,elw,0.8,0.22500000000000003,1.0,0.02139147387737883,0.01256664932124063,0.0088248245561382
Jump,elw,0.8,0.3,0.0,0.004488932878095264,0.01256664932124063,-0.008077716443145366
Jump,elw,0.8,0.3,0.125,0.5157467093116546,0.01256664932124063,0.5031800599904139
Jump,elw,0.8,0.3,0.25,0.06220382413459258,0.01256664932124063,0.04963717481335195
Jump,elw,0.8,0.3,0.375,0.1706493737135062,0.01256664932124063,0.15808272439226556
Jump,elw,0.8,0.3,0.5,0.1769461675953774,0.01256664932124063,0.16437951827413677
Jump,elw,0.8,0.3,0.625,0.010640246407695342,0.01256664932124063,-0.0019264029135452887
Jump,elw,0.8,0.3,0.75,0.019478218438162997,0.01256664932124063,0.006911569116922367
Jump,elw,0.8,0.3,0.875,0.32165206306533567,0.01256664932124063,0.30908541374409504
Jump,elw,0.8,0.3,1.0,0.004655469151185976,0.01256664932124063,-0.007911180170054655
