model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
Jump,esl,0.2,beta,0.9,0.42657586013282633,0.6128840240364537,-0.18630816390362737
Jump,esl,0.2,beta,0.95,0.6128840240364537,0.6128840240364537,0.0
Jump,esl,0.2,beta,0.975,0.8568880703051884,0.6128840240364537,0.24400404626873473
Jump,esl,0.2,beta,0.99,1.2850728557277158,0.6128840240364537,0.6721888316912621
