model,risk_type,t_idx,kappa,theta,MR,MR0,DeltaMR
Heston,ele,0.8,2.875,0.22499999999999998,0.0773102475642431,0.022563038639846766,0.05474720892439633
Heston,ele,0.8,2.875,0.25,0.4278581963166457,0.022563038639846766,0.4052951576767989
Heston,ele,0.8,2.875,0.275,0.14401012502014643,0.022563038639846766,0.12144708638029966
Heston,ele,0.8,2.875,0.3,0.32713176211149864,0.022563038639846766,0.30456872347165187
Heston,ele,0.8,3.25,0.1,-0.030156319137612075,0.022563038639846766,-0.05271935777745884
Heston,ele,0.8,3.25,0.125,0.020014531758326015,0.022563038639846766,-0.0025485068815207512
Heston,ele,0.8,3.25,0.15,0.06430268750645074,0.022563038639846766,0.04173964886660397
Heston,ele,0.8,3.25,0.175,0.05919194846111431,0.022563038639846766,0.03662890982126754
Heston,ele,0.8,3.25,0.2,0.020421368143536123,0.022563038639846766,-0.0021416704963106437
Heston,ele,0.8,3.25,0.22499999999999998,0.09995701850208571,0.022563038639846766,0.07739397986223895
Heston,ele,0.8,3.25,0.25,0.23467793810028792,0.022563038639846766,0.21211489946044115
Heston,ele,0.8,3.25,0.275,0.0773248482119353,0.022563038639846766,0.05476180957208854
Heston,ele,0.8,3.25,0.3,1.2381961202055236,0.022563038639846766,1.2156330815656768
Heston,ele,0.8,3.625,0.1,-0.008282192009436806,0.022563038639846766,-0.030845230649283573
Heston,ele,0.8,3.625,0.125,-0.01055534417153492,0.022563038639846766,-0.033118382811381686
Heston,ele,0.8,3.625,0.15,-0.03343036345339945,0.022563038639846766,-0.055993402093246214
Heston,ele,0.8,3.625,0.175,0.1089561011806599,0.022563038639846766,0.08639306254081314
Heston,ele,0.8,3.625,0.2,0.13505766182032564,0.022563038639846766,0.11249462318047887
Heston,ele,0.8,3.625,0.22499999999999998,0.11646241767814036,0.022563038639846766,0.0938993790382936
Heston,ele,0.8,3.625,0.25,0.07322156875284658,0.022563038639846766,0.05065853011299981
Heston,ele,0.8,3.625,0.275,0.10003744796308767,0.022563038639846766,0.0774744093232409
Heston,ele,0.8,3.625,0.3,0.1659559889120894,0.022563038639846766,0.14339295027224264
Heston,ele,0.8,4.0,0.1,-0.02920376341331621,0.022563038639846766,-0.051766802053162975
Heston,ele,0.8,4.0,0.125,0.08460610499560706,0.022563038639846766,0.06204306635576029
Heston,ele,0.8,4.0,0.15,6.746164364579421e-05,0.022563038639846766,-0.022495576996200972
Heston,ele,0.8,4.0,0.175,-0.00017913381094247782,0.022563038639846766,-0.022742172450789244
Heston,ele,0.8,4.0,0.2,0.05628797711147149,0.022563038639846766,0.03372493847162472
Heston,ele,0.8,4.0,0.22499999999999998,0.11026503959900147,0.022563038639846766,0.0877020009591547
Heston,ele,0.8,4.0,0.25,0.44719098835070215,0.022563038639846766,0.4246279497108554
Heston,ele,0.8,4.0,0.275,0.08589219146630356,0.022563038639846766,0.06332915282645679
Heston,ele,0.8,4.0,0.3,0.3544319863004026,0.022563038639846766,0.33186894766055586
